id,name,state,city,roof_area_sqft,latitude,longitude,company_id,building_type,land_use_type,footprint_wkt,data_source
ms-al-000176,Microsoft footprint AL #85,AL,,249991.84,32.5975497,-85.4631325,,commercial_industrial_unknown,unknown,"MULTIPOLYGON (((-85.46306 32.598224, -85.462773 32.598521, -85.462665 32.598556, -85.46266 32.598659, -85.463072 32.598674, -85.463094 32.598234, -85.46398 32.598265, -85.463931 32.59816, -85.464159 32.597923, -85.463893 32.597741, -85.46372 32.597922, -85.463579 32.597917, -85.463583 32.597838, -85.463452 32.597833, -85.463828 32.597444, -85.463855 32.596892, -85.463479 32.596635, -85.463077 32.596767, -85.463073 32.596758, -85.463014 32.596819, -85.462645 32.596567, -85.462396 32.596825, -85.462592 32.597248, -85.462412 32.597435, -85.462636 32.59792, -85.462335 32.597909, -85.462332 32.597972, -85.462144 32.598034, -85.462226 32.59821, -85.46283 32.598231, -85.46283 32.598216, -85.46306 32.598224)))",microsoft_us_building_footprints
ms-al-000177,Microsoft footprint AL #86,AL,,101688.29,33.6542971,-85.8592693,,commercial_industrial_unknown,unknown,"MULTIPOLYGON (((-85.859421 33.653372, -85.858521 33.65493, -85.858608 33.654965, -85.858694 33.654817, -85.858992 33.654936, -85.859037 33.654858, -85.859236 33.654937, -85.859427 33.654905, -85.859462 33.654845, -85.859566 33.654887, -85.859635 33.654767, -85.859755 33.654815, -85.859756 33.654815, -85.859927 33.654518, -85.859881 33.654499, -85.859842 33.654568, -85.859412 33.654397, -85.8592 33.654765, -85.859142 33.654742, -85.859305 33.654459, -85.859188 33.654412, -85.859329 33.654167, -85.859439 33.654149, -85.859491 33.654059, -85.859495 33.654058, -85.859736 33.653642, -85.859653 33.653609, -85.85969 33.653543, -85.859769 33.653575, -85.859826 33.653475, -85.859525 33.653354, -85.859421 33.653372)))",microsoft_us_building_footprints
ms-al-000178,Microsoft footprint AL #87,AL,,281534.27,32.5168575,-85.8982615,,commercial_industrial_unknown,unknown,"MULTIPOLYGON (((-85.897375 32.515707, -85.897326 32.515945, -85.897601 32.515985, -85.897402 32.516059, -85.897332 32.516396, -85.897611 32.516437, -85.897524 32.517168, -85.897747 32.517261, -85.897951 32.517185, -85.89798 32.517046, -85.898334 32.517098, -85.898299 32.517268, -85.898074 32.517235, -85.897907 32.518046, -85.898025 32.518159, -85.898782 32.518088, -85.898858 32.517958, -85.898932 32.518029, -85.899013 32.517634, -85.898784 32.517805, -85.898867 32.517402, -85.898618 32.517298, -85.89879 32.516461, -85.899266 32.516416, -85.899341 32.516055, -85.898923 32.515993, -85.898879 32.516204, -85.898636 32.516102, -85.898728 32.515946, -85.898485 32.51591, -85.898261 32.516077, -85.897375 32.515707)))",microsoft_us_building_footprints
ms-al-000179,Microsoft footprint AL #88,AL,,121992.86,33.6404941,-85.9201189,,commercial_industrial_unknown,unknown,"MULTIPOLYGON (((-85.920407 33.639675, -85.920077 33.640068, -85.920011 33.64003, -85.919919 33.640139, -85.91998 33.640175, -85.919878 33.640296, -85.919806 33.640255, -85.919747 33.640325, -85.91981 33.640362, -85.919516 33.640712, -85.919448 33.640672, -85.919396 33.640733, -85.919465 33.640773, -85.919262 33.641015, -85.919727 33.641285, -85.920168 33.64076, -85.920353 33.640867, -85.9202 33.641049, -85.920275 33.641092, -85.920581 33.640728, -85.920511 33.640687, -85.920391 33.640829, -85.920339 33.640799, -85.920466 33.640647, -85.92036 33.640585, -85.920555 33.640353, -85.920744 33.640463, -85.920951 33.640217, -85.920664 33.64005, -85.920791 33.639898, -85.920407 33.639675)))",microsoft_us_building_footprints
ms-al-000180,Microsoft footprint AL #89,AL,,414499.5,34.0228115,-86.0047414,,commercial_industrial_unknown,unknown,"MULTIPOLYGON (((-86.003852 34.024144, -86.005139 34.024284, -86.005344 34.022996, -86.005463 34.023009, -86.005567 34.022353, -86.0055 34.022345, -86.005633 34.021513, -86.004293 34.021366, -86.003852 34.024144)))",microsoft_us_building_footprints
ms-al-000181,Microsoft footprint AL #90,AL,,100698.98,32.9008329,-86.0126210,,commercial_industrial_unknown,unknown,"MULTIPOLYGON (((-86.011796 32.901203, -86.011986 32.901368, -86.011909 32.901431, -86.012022 32.90153, -86.012099 32.901467, -86.012173 32.901531, -86.012235 32.90148, -86.012278 32.901472, -86.012293 32.901461, -86.012363 32.901448, -86.012404 32.901414, -86.012388 32.901352, -86.013501 32.90045, -86.013495 32.900426, -86.01352 32.900421, -86.013511 32.900383, -86.013475 32.900412, -86.013469 32.90039, -86.013406 32.900402, -86.013108 32.900143, -86.012744 32.900437, -86.012678 32.900379, -86.012643 32.900386, -86.012263 32.900693, -86.012341 32.900761, -86.011796 32.901203)))",microsoft_us_building_footprints
ms-al-000182,Microsoft footprint AL #91,AL,,173445.77,34.3974243,-85.7623958,,commercial_industrial_unknown,unknown,"MULTIPOLYGON (((-85.763267 34.396809, -85.763248 34.396798, -85.763351 34.396672, -85.763359 34.396637, -85.763511 34.396452, -85.763278 34.396321, -85.763159 34.396371, -85.763149 34.396407, -85.763105 34.396398, -85.763075 34.396348, -85.763117 34.396331, -85.763127 34.396329, -85.763063 34.396224, -85.762984 34.396209, -85.762875 34.396342, -85.7629 34.396382, -85.762517 34.396542, -85.762695 34.396642, -85.761887 34.397626, -85.761815 34.397586, -85.761584 34.397868, -85.761581 34.397862, -85.761446 34.398027, -85.761637 34.39834, -85.761397 34.398632, -85.761653 34.398775, -85.763267 34.396809)))",microsoft_us_building_footprints
ms-al-000183,Microsoft footprint AL #92,AL,,102271.94,32.5028276,-86.0946321,,commercial_industrial_unknown,unknown,"MULTIPOLYGON (((-86.095197 32.502253, -86.094866 32.50224, -86.094852 32.502503, -86.094415 32.502486, -86.09442 32.50241, -86.094183 32.502401, -86.094178 32.502487, -86.09399 32.502479, -86.093979 32.502685, -86.094174 32.502692, -86.094162 32.50291, -86.093983 32.502903, -86.093972 32.503106, -86.094163 32.503114, -86.09415 32.503353, -86.094392 32.503363, -86.094406 32.503116, -86.09489 32.503135, -86.094889 32.503161, -86.094925 32.503162, -86.094909 32.503439, -86.095164 32.503449, -86.09518 32.503156, -86.095087 32.503153, -86.095115 32.502654, -86.095141 32.502655, -86.09515 32.50249, -86.095183 32.502492, -86.095197 32.502253)))",microsoft_us_building_footprints
ms-al-000184,Microsoft footprint AL #93,AL,,135429.94,33.7138341,-85.7857284,,commercial_industrial_unknown,unknown,"MULTIPOLYGON (((-85.785871 33.71305, -85.78521 33.713206, -85.785189 33.713144, -85.785128 33.713158, -85.785154 33.713233, -85.785015 33.713266, -85.785031 33.713313, -85.784899 33.713344, -85.784941 33.713467, -85.785094 33.713431, -85.78523 33.713831, -85.785754 33.713707, -85.785808 33.713866, -85.785698 33.713893, -85.785723 33.713964, -85.785669 33.713976, -85.785624 33.713844, -85.785432 33.71389, -85.78548 33.714031, -85.785428 33.714043, -85.785658 33.714717, -85.786249 33.714578, -85.786204 33.714448, -85.786321 33.71442, -85.786222 33.714129, -85.786284 33.714114, -85.786018 33.713336, -85.786021 33.713335, -85.785965 33.71317, -85.785917 33.713182, -85.785871 33.71305)))",microsoft_us_building_footprints
ms-al-000185,Microsoft footprint AL #94,AL,,1307656.63,33.6161670,-86.1397544,,commercial_industrial_unknown,unknown,"MULTIPOLYGON (((-86.140497 33.617381, -86.140502 33.617382, -86.140962 33.617149, -86.141113 33.616992, -86.140991 33.616825, -86.140441 33.61675, -86.140705 33.616475, -86.141044 33.616304, -86.141229 33.617403, -86.141459 33.617376, -86.140939 33.614279, -86.138776 33.614531, -86.139197 33.612367, -86.138155 33.612488, -86.138499 33.614535, -86.139178 33.615468, -86.13857 33.615539, -86.138675 33.616163, -86.137875 33.61563, -86.137777 33.616133, -86.138856 33.616278, -86.138414 33.61855, -86.139859 33.618382, -86.139991 33.619169, -86.140162 33.619149, -86.140287 33.618507, -86.141625 33.618351, -86.141496 33.617579, -86.141097 33.617781, -86.140497 33.617381)))",microsoft_us_building_footprints
ms-al-000186,Microsoft footprint AL #95,AL,,158803.51,34.2443766,-86.1823570,,commercial_industrial_unknown,unknown,"MULTIPOLYGON (((-86.182798 34.243873, -86.181599 34.243868, -86.181597 34.244087, -86.181496 34.244087, -86.181495 34.244202, -86.181594 34.244203, -86.18159 34.244886, -86.181973 34.244887, -86.181974 34.244768, -86.182953 34.244772, -86.182952 34.244845, -86.183027 34.244845, -86.183028 34.244805, -86.183073 34.244806, -86.183073 34.244885, -86.18318 34.244886, -86.183181 34.244819, -86.18329 34.24482, -86.183291 34.244767, -86.183326 34.244767, -86.183328 34.24447, -86.183285 34.24447, -86.183285 34.244423, -86.183191 34.244423, -86.183193 34.244205, -86.183061 34.244205, -86.183062 34.244118, -86.182908 34.244118, -86.182907 34.244204, -86.182796 34.244204, -86.182798 34.243873)))",microsoft_us_building_footprints
ms-al-000187,Microsoft footprint AL #96,AL,,118117.02,32.4713406,-85.8910201,,commercial_industrial_unknown,unknown,"MULTIPOLYGON (((-85.890341 32.471724, -85.891676 32.471748, -85.891696 32.470978, -85.891247 32.47097, -85.891251 32.470825, -85.891115 32.470823, -85.891112 32.470961, -85.890361 32.470947, -85.890341 32.471724)))",microsoft_us_building_footprints
ms-al-000188,Microsoft footprint AL #97,AL,,135544.69,33.6421322,-85.9143248,,commercial_industrial_unknown,unknown,"MULTIPOLYGON (((-85.914403 33.641397, -85.913898 33.641861, -85.913954 33.641903, -85.913893 33.641958, -85.913834 33.641914, -85.913453 33.642264, -85.913734 33.642476, -85.913747 33.642464, -85.913874 33.64256, -85.913944 33.642495, -85.914003 33.642539, -85.913924 33.642612, -85.914172 33.642798, -85.91425 33.642726, -85.914352 33.642803, -85.915106 33.642111, -85.91499 33.642023, -85.915098 33.641923, -85.914868 33.64175, -85.914762 33.641848, -85.914706 33.641805, -85.914814 33.641707, -85.914403 33.641397)))",microsoft_us_building_footprints
ms-al-000189,Microsoft footprint AL #98,AL,,177899.26,33.9743095,-85.9384865,,commercial_industrial_unknown,unknown,"MULTIPOLYGON (((-85.938834 33.975628, -85.938802 33.973926, -85.938861 33.973925, -85.93886 33.973865, -85.9388 33.973866, -85.938795 33.973639, -85.938716 33.97364, -85.938704 33.972976, -85.938102 33.972984, -85.938114 33.973643, -85.938189 33.973642, -85.938199 33.974142, -85.938262 33.974141, -85.938263 33.974185, -85.938196 33.974186, -85.938223 33.975636, -85.938834 33.975628)))",microsoft_us_building_footprints
ms-al-000190,Microsoft footprint AL #99,AL,,233477.9,33.5954848,-86.2491731,,commercial_industrial_unknown,unknown,"MULTIPOLYGON (((-86.247965 33.595654, -86.249919 33.595667, -86.249918 33.595761, -86.250029 33.595762, -86.250029 33.595735, -86.250118 33.595736, -86.250118 33.595682, -86.250445 33.595684, -86.250438 33.596401, -86.25068 33.596403, -86.250696 33.594745, -86.25046 33.594744, -86.250455 33.595197, -86.249482 33.595191, -86.249483 33.595034, -86.249317 33.595033, -86.249316 33.595109, -86.24893 33.595106, -86.248929 33.595176, -86.247977 33.595169, -86.24798 33.594908, -86.247658 33.594906, -86.247655 33.595198, -86.247647 33.595198, -86.247636 33.596293, -86.247958 33.596295, -86.247965 33.595654)))",microsoft_us_building_footprints
ms-al-000191,Microsoft footprint AL #100,AL,,116614.19,32.3747579,-86.2973348,,commercial_industrial_unknown,unknown,"MULTIPOLYGON (((-86.297408 32.374893, -86.297436 32.374644, -86.297598 32.374657, -86.297612 32.374539, -86.2977 32.374525, -86.29785 32.374227, -86.297844 32.374198, -86.297615 32.374179, -86.297622 32.374118, -86.297822 32.374134, -86.297858 32.373823, -86.297354 32.373781, -86.297314 32.374124, -86.297525 32.374142, -86.297537 32.374199, -86.297261 32.374177, -86.297312 32.374407, -86.297458 32.374419, -86.297482 32.374528, -86.296986 32.374512, -86.29697 32.374653, -86.29724 32.374675, -86.297262 32.374778, -86.296819 32.374847, -86.296782 32.374678, -86.29671 32.374689, -86.296636 32.375326, -86.297808 32.375422, -86.297767 32.375238, -86.29792 32.375213, -86.297887 32.375065, -86.297408 32.374893)))",microsoft_us_building_footprints
ms-al-000192,Microsoft footprint AL #101,AL,,121486.73,32.4046210,-86.3115191,,commercial_industrial_unknown,unknown,"MULTIPOLYGON (((-86.312001 32.404065, -86.31102 32.404077, -86.311021 32.404169, -86.310981 32.40417, -86.310982 32.40424, -86.311025 32.40424, -86.31104 32.405179, -86.312019 32.405168, -86.312001 32.404065)))",microsoft_us_building_footprints
ms-al-000193,Microsoft footprint AL #102,AL,,161146.59,32.4017453,-86.3133675,,commercial_industrial_unknown,unknown,"MULTIPOLYGON (((-86.312406 32.40139, -86.312425 32.402433, -86.312673 32.40243, -86.312666 32.40205, -86.31426 32.402029, -86.31426 32.402023, -86.314452 32.40202, -86.314446 32.401708, -86.314474 32.401707, -86.314469 32.401409, -86.314276 32.401411, -86.314276 32.40144, -86.314186 32.401442, -86.314185 32.401367, -86.312406 32.40139)))",microsoft_us_building_footprints
ms-al-000194,Microsoft footprint AL #103,AL,,111975.75,34.6503471,-86.0391072,,commercial_industrial_unknown,unknown,"MULTIPOLYGON (((-86.037911 34.650009, -86.03785 34.65056, -86.038233 34.650589, -86.038244 34.650491, -86.03822 34.650489, -86.038251 34.650204, -86.038866 34.650251, -86.038854 34.650356, -86.038551 34.650333, -86.038533 34.650493, -86.038839 34.650516, -86.038832 34.650575, -86.03905 34.650591, -86.039052 34.65058, -86.039826 34.650639, -86.039819 34.6507, -86.040188 34.650728, -86.040199 34.650636, -86.040124 34.650631, -86.040131 34.650567, -86.0402 34.650572, -86.040237 34.650249, -86.040104 34.650239, -86.040106 34.650217, -86.040037 34.650211, -86.040042 34.65017, -86.037911 34.650009)))",microsoft_us_building_footprints
ms-al-000195,Microsoft footprint AL #104,AL,,163061.12,32.4981802,-86.3621258,,commercial_industrial_unknown,unknown,"MULTIPOLYGON (((-86.362021 32.497402, -86.361946 32.499732, -86.362367 32.499742, -86.362089 32.499458, -86.362501 32.499467, -86.362506 32.499314, -86.362504 32.499188, -86.362511 32.498971, -86.362089 32.498962, -86.362092 32.498873, -86.362507 32.498883, -86.362513 32.498689, -86.362461 32.498552, -86.362468 32.498334, -86.362515 32.498209, -86.362524 32.497951, -86.362108 32.497942, -86.362112 32.497818, -86.362661 32.497953, -86.36237 32.497366, -86.362123 32.497361, -86.362138 32.496897, -86.361978 32.496894, -86.361785 32.496807, -86.361533 32.496896, -86.361511 32.497582, -86.362021 32.497402)))",microsoft_us_building_footprints
ms-al-000196,Microsoft footprint AL #105,AL,,221670.79,34.6301362,-86.0563198,,commercial_industrial_unknown,unknown,"MULTIPOLYGON (((-86.05533 34.630579, -86.055528 34.630644, -86.055546 34.630606, -86.056812 34.631022, -86.057213 34.630198, -86.05677 34.630052, -86.056716 34.630163, -86.0567 34.630158, -86.056912 34.629721, -86.056777 34.629677, -86.05681 34.629608, -86.056972 34.629662, -86.05706 34.62948, -86.056123 34.629171, -86.055985 34.629454, -86.055864 34.629414, -86.055826 34.629492, -86.055922 34.629524, -86.055835 34.629703, -86.055732 34.629669, -86.055667 34.629803, -86.055741 34.629827, -86.055568 34.630182, -86.055459 34.630146, -86.05541 34.630245, -86.055488 34.63027, -86.055394 34.630462, -86.055388 34.63046, -86.05533 34.630579)))",microsoft_us_building_footprints
ms-al-000197,Microsoft footprint AL #106,AL,,241673.2,33.9968560,-86.0757298,,commercial_industrial_unknown,unknown,"MULTIPOLYGON (((-86.075208 33.996001, -86.07466 33.99719, -86.075458 33.997443, -86.075422 33.997521, -86.075503 33.997547, -86.075524 33.997504, -86.076145 33.9977, -86.076306 33.997349, -86.076467 33.9974, -86.07648 33.997372, -86.076518 33.997384, -86.076557 33.997298, -86.076526 33.997289, -86.076696 33.996922, -86.076574 33.996883, -86.076755 33.996492, -86.075208 33.996001)))",microsoft_us_building_footprints
ms-al-000198,Microsoft footprint AL #107,AL,,173975.29,33.6347530,-86.1021633,,commercial_industrial_unknown,unknown,"MULTIPOLYGON (((-86.102042 33.634003, -86.101726 33.634298, -86.101619 33.634219, -86.101148 33.634658, -86.101219 33.63471, -86.101186 33.634741, -86.101195 33.634766, -86.101288 33.634803, -86.101314 33.634877, -86.101385 33.634751, -86.101493 33.634831, -86.101443 33.634877, -86.101491 33.63501, -86.10182 33.635254, -86.101871 33.635165, -86.101901 33.635157, -86.101983 33.635218, -86.101923 33.635324, -86.102034 33.635407, -86.102086 33.635394, -86.102141 33.635435, -86.102193 33.635386, -86.102392 33.635534, -86.102579 33.635359, -86.102395 33.635224, -86.10263 33.635004, -86.102842 33.635161, -86.103293 33.634739, -86.103048 33.634557, -86.102907 33.634689, -86.102878 33.634678, -86.1029 33.634639, -86.102042 33.634003)))",microsoft_us_building_footprints
ms-al-000199,Microsoft footprint AL #108,AL,,186490.49,34.8703807,-86.4554554,,commercial_industrial_unknown,unknown,"MULTIPOLYGON (((-86.456117 34.871012, -86.456318 34.870491, -86.455998 34.870408, -86.456025 34.870338, -86.456225 34.87039, -86.456282 34.870241, -86.456088 34.87019, -86.456162 34.87, -86.455831 34.869914, -86.455906 34.86988, -86.455832 34.869771, -86.455873 34.869665, -86.455538 34.869577, -86.455364 34.870028, -86.455432 34.870046, -86.45541 34.870103, -86.455238 34.870058, -86.455386 34.869676, -86.455338 34.869606, -86.455155 34.869558, -86.455 34.86996, -86.454879 34.869783, -86.454723 34.869854, -86.454576 34.870234, -86.45492 34.870077, -86.454748 34.870522, -86.454953 34.870575, -86.454753 34.871091, -86.455241 34.871218, -86.455393 34.870824, -86.456117 34.871012)))",microsoft_us_building_footprints
ms-al-000200,Microsoft footprint AL #109,AL,,102454.01,31.3043183,-86.5010281,,commercial_industrial_unknown,unknown,"MULTIPOLYGON (((-86.500653 31.303701, -86.500653 31.304188, -86.500619 31.304188, -86.500619 31.304403, -86.500671 31.304403, -86.500672 31.304895, -86.501046 31.304894, -86.501046 31.30497, -86.501416 31.30497, -86.501416 31.304861, -86.501478 31.304861, -86.501478 31.304798, -86.501377 31.304798, -86.501376 31.304189, -86.501458 31.304189, -86.501458 31.304108, -86.501359 31.304108, -86.501359 31.303999, -86.501391 31.303999, -86.50139 31.303719, -86.501171 31.30372, -86.501171 31.3037, -86.500653 31.303701)))",microsoft_us_building_footprints
ms-al-000201,Microsoft footprint AL #110,AL,,294957.41,32.3850198,-86.1845461,,commercial_industrial_unknown,unknown,"MULTIPOLYGON (((-86.183952 32.38561, -86.185835 32.385567, -86.185827 32.385322, -86.186096 32.385316, -86.186091 32.385164, -86.185834 32.38517, -86.185826 32.384919, -86.186083 32.384913, -86.18607 32.384503, -86.185823 32.384509, -86.185828 32.384663, -86.1853 32.384675, -86.185296 32.384532, -86.185202 32.384534, -86.185201 32.384507, -86.184158 32.384532, -86.184162 32.384631, -86.182379 32.384672, -86.182387 32.38491, -86.182548 32.384906, -86.182553 32.385051, -86.183063 32.385039, -86.18307 32.385255, -86.183152 32.385254, -86.18315 32.385207, -86.183429 32.385201, -86.183421 32.384958, -86.183591 32.384955, -86.183589 32.384873, -86.183928 32.384865, -86.183952 32.38561)))",microsoft_us_building_footprints
ms-al-000202,Microsoft footprint AL #111,AL,,108627.51,34.6488517,-86.6385437,,commercial_industrial_unknown,unknown,"MULTIPOLYGON (((-86.639281 34.649336, -86.63928 34.649144, -86.639031 34.649144, -86.639031 34.649178, -86.638975 34.649178, -86.638974 34.64886, -86.639277 34.64886, -86.639277 34.64871, -86.638365 34.648711, -86.638365 34.648386, -86.639277 34.648385, -86.639276 34.648231, -86.638252 34.648232, -86.638252 34.648236, -86.637927 34.648237, -86.637927 34.648389, -86.63826 34.648388, -86.638261 34.648713, -86.638183 34.648713, -86.638183 34.648656, -86.637791 34.648656, -86.637791 34.648862, -86.638258 34.648861, -86.638258 34.649011, -86.638172 34.649011, -86.638172 34.648969, -86.637995 34.648969, -86.637996 34.649077, -86.637934 34.649077, -86.637934 34.649338, -86.639281 34.649336)))",microsoft_us_building_footprints
ms-al-000203,Microsoft footprint AL #112,AL,,159377.71,32.3291167,-86.2493220,,commercial_industrial_unknown,unknown,"MULTIPOLYGON (((-86.250622 32.328799, -86.248114 32.328833, -86.248118 32.329081, -86.248255 32.329079, -86.248257 32.329195, -86.248138 32.329197, -86.24814 32.329312, -86.248259 32.329311, -86.248262 32.329431, -86.248369 32.329429, -86.24837 32.329501, -86.248535 32.329498, -86.248534 32.329432, -86.248602 32.329431, -86.248604 32.329502, -86.248854 32.329499, -86.248853 32.329433, -86.248967 32.329431, -86.248969 32.329508, -86.249199 32.329505, -86.249198 32.329437, -86.249801 32.329429, -86.249798 32.329239, -86.250038 32.329236, -86.250041 32.329432, -86.250129 32.329431, -86.250122 32.329071, -86.250374 32.329068, -86.250381 32.329434, -86.250634 32.329431, -86.250622 32.328799)))",microsoft_us_building_footprints
ms-al-000204,Microsoft footprint AL #113,AL,,119087.74,33.6096432,-86.6855970,,commercial_industrial_unknown,unknown,"MULTIPOLYGON (((-86.686576 33.60982, -86.686536 33.609554, -86.686404 33.609567, -86.686327 33.609057, -86.686274 33.609063, -86.686287 33.609151, -86.686034 33.609177, -86.686021 33.609093, -86.685815 33.609115, -86.685829 33.609205, -86.68534 33.609256, -86.685362 33.609399, -86.685298 33.609406, -86.685307 33.609463, -86.685373 33.609456, -86.68541 33.609704, -86.684468 33.609803, -86.684482 33.609897, -86.684389 33.609907, -86.684374 33.609804, -86.684234 33.609818, -86.68424 33.609858, -86.684108 33.609872, -86.68414 33.610083, -86.686437 33.609843, -86.686436 33.609834, -86.686576 33.60982)))",microsoft_us_building_footprints
ms-al-000205,Microsoft footprint AL #114,AL,,211354.32,33.5289689,-86.7201878,,commercial_industrial_unknown,unknown,"MULTIPOLYGON (((-86.719274 33.529394, -86.720116 33.529421, -86.720106 33.529629, -86.720235 33.529633, -86.720237 33.529594, -86.720586 33.529605, -86.720593 33.529463, -86.721088 33.529479, -86.721093 33.529374, -86.721151 33.529375, -86.721155 33.529275, -86.721116 33.529274, -86.72115 33.52854, -86.720973 33.528535, -86.720976 33.528474, -86.720563 33.528461, -86.720561 33.528504, -86.720105 33.528489, -86.720108 33.528426, -86.719804 33.528416, -86.719798 33.528544, -86.719407 33.528532, -86.719414 33.528382, -86.719166 33.528375, -86.719142 33.528897, -86.719296 33.528902, -86.719274 33.529394)))",microsoft_us_building_footprints
ms-al-000206,Microsoft footprint AL #115,AL,,274915.97,32.3788243,-86.3123751,,commercial_industrial_unknown,unknown,"MULTIPOLYGON (((-86.313695 32.378832, -86.313544 32.378671, -86.31345 32.378625, -86.312944 32.378085, -86.312901 32.378114, -86.312848 32.378058, -86.312918 32.378012, -86.312744 32.377826, -86.312579 32.377937, -86.312519 32.377907, -86.311975 32.378271, -86.312074 32.378376, -86.312003 32.378424, -86.311989 32.378408, -86.3112 32.378936, -86.31113 32.378902, -86.311036 32.378965, -86.311773 32.379751, -86.312013 32.37959, -86.312122 32.379706, -86.312261 32.379613, -86.31216 32.379506, -86.312433 32.379323, -86.312444 32.379334, -86.312606 32.379226, -86.312742 32.379371, -86.312777 32.379347, -86.312807 32.379379, -86.312918 32.379209, -86.312986 32.379163, -86.313069 32.379251, -86.313695 32.378832)))",microsoft_us_building_footprints
ms-al-000207,Microsoft footprint AL #116,AL,,748880.37,32.2826834,-86.3240116,,commercial_industrial_unknown,unknown,"MULTIPOLYGON (((-86.32293 32.280712, -86.322959 32.282317, -86.324686 32.282294, -86.3247 32.283049, -86.3243 32.283054, -86.324299 32.282993, -86.32423 32.282994, -86.324231 32.283057, -86.322981 32.283073, -86.322991 32.283604, -86.322983 32.283605, -86.323002 32.284632, -86.324383 32.284613, -86.324386 32.284777, -86.325053 32.284768, -86.325022 32.283043, -86.324775 32.283046, -86.324761 32.28228, -86.324994 32.282277, -86.324985 32.281748, -86.325121 32.281747, -86.325118 32.281561, -86.325198 32.28156, -86.325197 32.281498, -86.324977 32.281501, -86.324962 32.280685, -86.324238 32.280695, -86.324237 32.280636, -86.324167 32.280637, -86.324169 32.280696, -86.32293 32.280712)))",microsoft_us_building_footprints
ms-al-000208,Microsoft footprint AL #117,AL,,506035.84,33.1721382,-86.7615306,,commercial_industrial_unknown,unknown,"MULTIPOLYGON (((-86.759396 33.172643, -86.763643 33.172704, -86.763665 33.171633, -86.759417 33.171573, -86.759396 33.172643)))",microsoft_us_building_footprints
ms-al-000209,Microsoft footprint AL #118,AL,,576960.35,33.1695119,-86.7604753,,commercial_industrial_unknown,unknown,"MULTIPOLYGON (((-86.762442 33.168879, -86.758538 33.168817, -86.758511 33.170011, -86.758516 33.170012, -86.758513 33.170145, -86.762412 33.170207, -86.762442 33.168879)))",microsoft_us_building_footprints
ms-al-000210,Microsoft footprint AL #119,AL,,243166.36,32.2663258,-86.3588090,,commercial_industrial_unknown,unknown,"MULTIPOLYGON (((-86.357845 32.266227, -86.358574 32.267308, -86.358896 32.267153, -86.358911 32.267175, -86.359138 32.267066, -86.359099 32.267008, -86.359821 32.266659, -86.359422 32.266067, -86.359537 32.266012, -86.359478 32.265925, -86.359511 32.265909, -86.359463 32.265839, -86.359411 32.265864, -86.35924 32.265611, -86.359078 32.265689, -86.358833 32.265326, -86.358092 32.265683, -86.358308 32.266003, -86.357845 32.266227)))",microsoft_us_building_footprints
ms-al-000211,Microsoft footprint AL #120,AL,,211251.52,32.2588620,-86.3681185,,commercial_industrial_unknown,unknown,"MULTIPOLYGON (((-86.367879 32.258423, -86.367174 32.259382, -86.36728 32.259438, -86.367249 32.259479, -86.367973 32.259859, -86.368193 32.25956, -86.368147 32.259536, -86.368187 32.259482, -86.368255 32.259517, -86.368536 32.259134, -86.368499 32.259115, -86.368659 32.258897, -86.368866 32.259006, -86.368969 32.258866, -86.369107 32.258939, -86.369147 32.258883, -86.369022 32.258817, -86.369136 32.258661, -86.368946 32.258561, -86.368992 32.258498, -86.368733 32.258362, -86.368796 32.258275, -86.368124 32.257922, -86.368053 32.258018, -86.367901 32.257939, -86.367638 32.258297, -86.367879 32.258423)))",microsoft_us_building_footprints
ms-al-000212,Microsoft footprint AL #121,AL,,121354.13,33.1969305,-86.7935510,,commercial_industrial_unknown,unknown,"MULTIPOLYGON (((-86.792881 33.196432, -86.79346 33.197677, -86.794221 33.197429, -86.793642 33.196184, -86.792881 33.196432)))",microsoft_us_building_footprints
ms-al-000213,Microsoft footprint AL #122,AL,,114771.21,33.5482281,-86.7948832,,commercial_industrial_unknown,unknown,"MULTIPOLYGON (((-86.795583 33.548009, -86.795433 33.548008, -86.795435 33.547872, -86.794867 33.547859, -86.794802 33.547734, -86.794745 33.547734, -86.794745 33.547772, -86.794711 33.547785, -86.794713 33.547613, -86.794508 33.547611, -86.794507 33.547741, -86.794387 33.54774, -86.79438 33.548437, -86.793838 33.548434, -86.793837 33.548595, -86.79471 33.548601, -86.79471 33.548571, -86.794679 33.548582, -86.794658 33.548542, -86.794659 33.548469, -86.794706 33.54847, -86.794759 33.548499, -86.794767 33.548496, -86.794767 33.548545, -86.794792 33.548545, -86.794792 33.5486, -86.795724 33.548606, -86.795725 33.548489, -86.795579 33.548469, -86.795583 33.548009)))",microsoft_us_building_footprints
ms-al-000214,Microsoft footprint AL #123,AL,,120126.27,33.5119251,-86.8123387,,commercial_industrial_unknown,unknown,"MULTIPOLYGON (((-86.811494 33.511821, -86.811947 33.512581, -86.812298 33.512436, -86.812279 33.512403, -86.812546 33.512293, -86.812492 33.512203, -86.812706 33.512115, -86.812751 33.51219, -86.812978 33.512096, -86.812861 33.5119, -86.813218 33.511752, -86.813028 33.511433, -86.813081 33.511411, -86.813048 33.511356, -86.812987 33.511381, -86.812967 33.511347, -86.812895 33.511376, -86.81284 33.511283, -86.812715 33.511335, -86.81279 33.51146, -86.812314 33.511657, -86.81223 33.511516, -86.811494 33.511821)))",microsoft_us_building_footprints
