id,name,state,city,roof_area_sqft,latitude,longitude,company_id,building_type,land_use_type,footprint_wkt,data_source
ms-tx-000173,Microsoft footprint TX #174,TX,,107114.35,31.6991299,-106.3223025,,commercial_industrial_unknown,unknown,"MULTIPOLYGON (((-106.321587 31.699163, -106.321732 31.699291, -106.321672 31.69934, -106.322158 31.699769, -106.322497 31.699491, -106.322533 31.699522, -106.322583 31.699481, -106.322546 31.699448, -106.322793 31.699245, -106.32284 31.699287, -106.323064 31.699104, -106.323008 31.699055, -106.323022 31.699043, -106.322487 31.698572, -106.322511 31.698553, -106.322424 31.698476, -106.321587 31.699163)))",microsoft_us_building_footprints
ms-tx-000174,Microsoft footprint TX #175,TX,,107876.33,31.6546293,-106.3217240,,commercial_industrial_unknown,unknown,"MULTIPOLYGON (((-106.322435 31.65424, -106.321973 31.654465, -106.3218 31.65435, -106.321597 31.654382, -106.321311 31.653958, -106.321209 31.654008, -106.321089 31.654277, -106.321179 31.65441, -106.320982 31.654441, -106.321069 31.65457, -106.32116 31.654786, -106.321237 31.654901, -106.321522 31.654855, -106.321457 31.655001, -106.321637 31.655268, -106.322197 31.654995, -106.322063 31.654795, -106.322129 31.654763, -106.32209 31.65459, -106.322389 31.654686, -106.32241 31.654718, -106.322515 31.654666, -106.322578 31.654761, -106.322767 31.654669, -106.322731 31.654645, -106.322678 31.654703, -106.322617 31.654611, -106.322667 31.654557, -106.322638 31.654516, -106.3225 31.654538, -106.322435 31.65424)))",microsoft_us_building_footprints
ms-tx-000175,Microsoft footprint TX #176,TX,,133691.72,31.7785938,-106.3355001,,commercial_industrial_unknown,unknown,"MULTIPOLYGON (((-106.334497 31.778703, -106.334497 31.778847, -106.334502 31.778847, -106.334503 31.779018, -106.336334 31.779017, -106.336465 31.778687, -106.33619 31.778687, -106.336189 31.778613, -106.336214 31.778613, -106.336214 31.778292, -106.335853 31.778292, -106.335839 31.778333, -106.335836 31.778333, -106.335765 31.778316, -106.335798 31.778217, -106.335733 31.778201, -106.335762 31.778114, -106.335307 31.778001, -106.335304 31.77801, -106.334871 31.777904, -106.334776 31.778183, -106.335052 31.778251, -106.335052 31.77836, -106.335302 31.778422, -106.335302 31.778431, -106.335624 31.778532, -106.335624 31.778641, -106.335589 31.778641, -106.335568 31.778703, -106.334497 31.778703)))",microsoft_us_building_footprints
ms-tx-000176,Microsoft footprint TX #177,TX,,352598.48,31.7425168,-106.3142487,,commercial_industrial_unknown,unknown,"MULTIPOLYGON (((-106.31291 31.742795, -106.313891 31.743292, -106.313996 31.743142, -106.314712 31.743505, -106.314896 31.743242, -106.315146 31.743369, -106.315479 31.742892, -106.315268 31.742785, -106.315476 31.742487, -106.314793 31.742141, -106.314949 31.741919, -106.3149 31.741894, -106.314976 31.741784, -106.314842 31.741716, -106.314767 31.741822, -106.314394 31.741633, -106.314438 31.741571, -106.314351 31.741527, -106.314321 31.741569, -106.313914 31.741362, -106.31291 31.742795)))",microsoft_us_building_footprints
ms-tx-000177,Microsoft footprint TX #178,TX,,160621.5,31.7199978,-106.3180504,,commercial_industrial_unknown,unknown,"MULTIPOLYGON (((-106.3187 31.719361, -106.318117 31.719241, -106.318151 31.71912, -106.317862 31.71906, -106.317405 31.720666, -106.317808 31.720749, -106.317792 31.720807, -106.317837 31.720817, -106.317848 31.72078, -106.318271 31.720867, -106.3187 31.719361)))",microsoft_us_building_footprints
ms-tx-000178,Microsoft footprint TX #179,TX,,214651.78,31.7531835,-106.3399703,,commercial_industrial_unknown,unknown,"MULTIPOLYGON (((-106.339037 31.753306, -106.34039 31.754076, -106.340971 31.753337, -106.340808 31.753245, -106.340923 31.753099, -106.339981 31.752563, -106.339897 31.75267, -106.339773 31.752599, -106.339887 31.752454, -106.339491 31.752228, -106.339225 31.752566, -106.33942 31.752677, -106.339254 31.752888, -106.339032 31.752762, -106.338937 31.752883, -106.339149 31.753004, -106.339122 31.753038, -106.339209 31.753087, -106.339037 31.753306)))",microsoft_us_building_footprints
ms-tx-000179,Microsoft footprint TX #180,TX,,356074.5,31.8177146,-106.3854210,,commercial_industrial_unknown,unknown,"MULTIPOLYGON (((-106.387188 31.817841, -106.385255 31.817865, -106.385214 31.817831, -106.385251 31.8178, -106.385187 31.817747, -106.38516 31.817747, -106.385137 31.817768, -106.38509 31.817729, -106.385066 31.816305, -106.384162 31.816316, -106.384187 31.817748, -106.384511 31.817744, -106.384515 31.81796, -106.384691 31.818105, -106.384659 31.818133, -106.384734 31.818195, -106.384765 31.818168, -106.385007 31.818367, -106.385264 31.818364, -106.385268 31.818637, -106.387202 31.818613, -106.387188 31.817841)))",microsoft_us_building_footprints
ms-tx-000180,Microsoft footprint TX #181,TX,,576563.79,31.7835051,-106.4123523,,commercial_industrial_unknown,unknown,"MULTIPOLYGON (((-106.41459 31.783505, -106.414652 31.783149, -106.414896 31.783092, -106.414745 31.782625, -106.41464 31.782649, -106.41453 31.782311, -106.41342 31.78257, -106.413314 31.782877, -106.413045 31.78294, -106.413036 31.782991, -106.413108 31.783213, -106.413107 31.78322, -106.41231 31.783449, -106.412124 31.782875, -106.412105 31.782879, -106.412121 31.782928, -106.410012 31.783421, -106.409942 31.783825, -106.410076 31.783842, -106.410282 31.784479, -106.410676 31.784387, -106.410738 31.784578, -106.411317 31.784443, -106.411305 31.784407, -106.412606 31.784103, -106.41263 31.783963, -106.41459 31.783505)))",microsoft_us_building_footprints
ms-tx-000181,Microsoft footprint TX #182,TX,,138193.95,31.8810466,-106.4394402,,commercial_industrial_unknown,unknown,"MULTIPOLYGON (((-106.439983 31.8805, -106.439367 31.880499, -106.439368 31.880269, -106.439208 31.880269, -106.439208 31.880501, -106.438934 31.880501, -106.438932 31.88136, -106.438929 31.88136, -106.438928 31.881694, -106.439159 31.881695, -106.439159 31.881638, -106.439802 31.881639, -106.439803 31.881573, -106.439765 31.881573, -106.439765 31.881532, -106.43998 31.881532, -106.439983 31.8805)))",microsoft_us_building_footprints
ms-tx-000182,Microsoft footprint TX #183,TX,,234120.58,31.8962135,-106.4382210,,commercial_industrial_unknown,unknown,"MULTIPOLYGON (((-106.439372 31.896613, -106.439376 31.896254, -106.439185 31.896252, -106.439188 31.896078, -106.43955 31.896081, -106.439551 31.89593, -106.43929 31.895927, -106.439291 31.895898, -106.439174 31.895897, -106.439175 31.895758, -106.438727 31.895754, -106.438728 31.89567, -106.438564 31.895668, -106.438562 31.895775, -106.437711 31.895768, -106.437711 31.895708, -106.436904 31.895701, -106.436903 31.895803, -106.437171 31.895806, -106.437161 31.896622, -106.4374 31.896624, -106.437399 31.896715, -106.438396 31.896723, -106.438395 31.896746, -106.438514 31.896747, -106.438515 31.896728, -106.43863 31.896729, -106.43863 31.896684, -106.438995 31.896688, -106.438996 31.89661, -106.439372 31.896613)))",microsoft_us_building_footprints
ms-tx-000183,Microsoft footprint TX #184,TX,,400023.03,30.3401625,-97.6142576,,commercial_industrial_unknown,unknown,"MULTIPOLYGON (((-97.613085 30.338752, -97.613376 30.339749, -97.613548 30.339711, -97.613733 30.340345, -97.613871 30.340314, -97.613898 30.340404, -97.614161 30.340346, -97.614128 30.340232, -97.614553 30.340139, -97.614737 30.34077, -97.613873 30.340958, -97.614161 30.341941, -97.614806 30.341801, -97.614826 30.341869, -97.615082 30.341813, -97.615049 30.341702, -97.615511 30.341601, -97.615288 30.340838, -97.615139 30.34087, -97.61511 30.34077, -97.61498 30.340799, -97.61495 30.340696, -97.614847 30.340719, -97.614508 30.33956, -97.61441 30.339582, -97.61438 30.339481, -97.6145 30.339455, -97.614467 30.339342, -97.614584 30.339317, -97.614551 30.339204, -97.614651 30.339183, -97.614439 30.338457, -97.613085 30.338752)))",microsoft_us_building_footprints
ms-tx-000184,Microsoft footprint TX #185,TX,,143665.67,30.4822670,-97.6281400,,commercial_industrial_unknown,unknown,"MULTIPOLYGON (((-97.627451 30.481446, -97.627998 30.482768, -97.627997 30.482769, -97.628055 30.482909, -97.628109 30.482893, -97.628274 30.48329, -97.62883 30.483119, -97.62806 30.481258, -97.627451 30.481446)))",microsoft_us_building_footprints
ms-tx-000185,Microsoft footprint TX #186,TX,,197167.98,31.8216490,-106.5437950,,commercial_industrial_unknown,unknown,"MULTIPOLYGON (((-106.543967 31.821051, -106.543637 31.82123, -106.543613 31.821197, -106.543466 31.821277, -106.543469 31.821348, -106.542481 31.821885, -106.542663 31.822126, -106.542916 31.821988, -106.542917 31.82202, -106.542853 31.822055, -106.54292 31.822144, -106.542749 31.822237, -106.542996 31.822565, -106.543336 31.82238, -106.543294 31.822324, -106.543293 31.822293, -106.543846 31.821992, -106.543891 31.822051, -106.54423 31.821867, -106.544278 31.821931, -106.544372 31.821881, -106.543966 31.821342, -106.544048 31.821298, -106.544447 31.821285, -106.544458 31.821558, -106.544932 31.821544, -106.544934 31.821609, -106.544993 31.821607, -106.545012 31.821597, -106.545004 31.821417, -106.545254 31.82141, -106.545237 31.821011, -106.543967 31.821051)))",microsoft_us_building_footprints
ms-tx-000186,Microsoft footprint TX #187,TX,,167867.52,26.1447311,-97.6325392,,commercial_industrial_unknown,unknown,"MULTIPOLYGON (((-97.633712 26.145197, -97.633342 26.144951, -97.633361 26.144927, -97.631674 26.143805, -97.631348 26.1442, -97.631365 26.144212, -97.631309 26.14428, -97.631343 26.144303, -97.631381 26.144258, -97.632399 26.144935, -97.632312 26.145041, -97.632429 26.145119, -97.632484 26.145053, -97.633088 26.145455, -97.633039 26.145515, -97.633139 26.145582, -97.633173 26.145541, -97.633337 26.145651, -97.633712 26.145197)))",microsoft_us_building_footprints
ms-tx-000187,Microsoft footprint TX #188,TX,,136751.95,27.8548078,-97.6356980,,commercial_industrial_unknown,unknown,"MULTIPOLYGON (((-97.636694 27.854332, -97.635887 27.854249, -97.635852 27.854515, -97.635678 27.854497, -97.635703 27.854306, -97.635602 27.854296, -97.635588 27.854404, -97.635497 27.854425, -97.635424 27.854335, -97.635397 27.85454, -97.635097 27.85451, -97.635073 27.854687, -97.635214 27.854597, -97.635184 27.854828, -97.634976 27.854711, -97.63486 27.854872, -97.634708 27.854856, -97.634656 27.855249, -97.635064 27.855291, -97.635076 27.8552, -97.634696 27.855161, -97.634706 27.855089, -97.63478 27.855096, -97.634933 27.854884, -97.635159 27.854907, -97.635119 27.855212, -97.635189 27.855252, -97.635935 27.855328, -97.636257 27.855122, -97.636121 27.854663, -97.636709 27.854527, -97.636599 27.854393, -97.636694 27.854332)))",microsoft_us_building_footprints
ms-tx-000188,Microsoft footprint TX #189,TX,,168270.21,30.4839479,-97.6661110,,commercial_industrial_unknown,unknown,"MULTIPOLYGON (((-97.665646 30.48327, -97.665588 30.483384, -97.665528 30.483378, -97.665511 30.483494, -97.665334 30.483843, -97.665264 30.483836, -97.665231 30.4839, -97.665262 30.483912, -97.665187 30.484059, -97.665561 30.4842, -97.665558 30.484225, -97.665842 30.484448, -97.666181 30.484485, -97.666168 30.484498, -97.666561 30.484645, -97.666619 30.48453, -97.666672 30.484535, -97.666701 30.484478, -97.666683 30.484463, -97.666881 30.484072, -97.666945 30.484078, -97.666974 30.484021, -97.666948 30.484001, -97.66702 30.483858, -97.666637 30.483714, -97.666678 30.483633, -97.666612 30.483608, -97.66662 30.483551, -97.666161 30.483378, -97.666144 30.483394, -97.666069 30.483366, -97.666042 30.483419, -97.665646 30.48327)))",microsoft_us_building_footprints
ms-tx-000189,Microsoft footprint TX #190,TX,,108056.65,30.4624224,-97.6711632,,commercial_industrial_unknown,unknown,"MULTIPOLYGON (((-97.670479 30.463109, -97.670915 30.463289, -97.670963 30.463203, -97.671019 30.463227, -97.671845 30.461747, -97.671352 30.461543, -97.670479 30.463109)))",microsoft_us_building_footprints
ms-tx-000190,Microsoft footprint TX #191,TX,,124698.21,30.4884665,-97.6705571,,commercial_industrial_unknown,unknown,"MULTIPOLYGON (((-97.670851 30.488344, -97.670659 30.488405, -97.670638 30.488353, -97.670303 30.488294, -97.670261 30.488473, -97.669998 30.487852, -97.6698 30.487914, -97.669767 30.488054, -97.669728 30.488066, -97.670057 30.488846, -97.670093 30.488834, -97.670121 30.4889, -97.670214 30.488917, -97.670358 30.488871, -97.670317 30.488775, -97.670471 30.488727, -97.670705 30.48928, -97.670741 30.489269, -97.670779 30.489359, -97.670998 30.48929, -97.670959 30.489198, -97.671026 30.489177, -97.670798 30.488638, -97.670969 30.488585, -97.671011 30.488685, -97.671227 30.488617, -97.671188 30.488525, -97.671263 30.488501, -97.670932 30.487718, -97.670894 30.48773, -97.670853 30.487634, -97.670586 30.487718, -97.670851 30.488344)))",microsoft_us_building_footprints
ms-tx-000191,Microsoft footprint TX #192,TX,,278031.81,31.0566004,-97.6510723,,commercial_industrial_unknown,unknown,"MULTIPOLYGON (((-97.650975 31.05598, -97.650976 31.055971, -97.649827 31.055909, -97.649802 31.05626, -97.649721 31.056293, -97.649697 31.05663, -97.65052 31.056674, -97.650487 31.057123, -97.650766 31.057138, -97.650781 31.05693, -97.650977 31.05694, -97.650955 31.057241, -97.651207 31.057255, -97.6513 31.057217, -97.651277 31.057538, -97.651416 31.057545, -97.65142 31.05749, -97.651767 31.057509, -97.651781 31.057325, -97.652083 31.057341, -97.652115 31.056897, -97.651625 31.056871, -97.651635 31.056732, -97.651755 31.056739, -97.651695 31.056631, -97.652333 31.056665, -97.652366 31.056214, -97.651033 31.056142, -97.651045 31.055983, -97.650975 31.05598)))",microsoft_us_building_footprints
ms-tx-000192,Microsoft footprint TX #193,TX,,104150.32,30.2149726,-97.6949763,,commercial_industrial_unknown,unknown,"MULTIPOLYGON (((-97.695547 30.214477, -97.695105 30.214589, -97.695104 30.214585, -97.694609 30.21471, -97.694604 30.21478, -97.69421 30.214879, -97.694289 30.215114, -97.694266 30.21512, -97.694313 30.21526, -97.694364 30.215263, -97.694373 30.215291, -97.69437 30.21533, -97.694459 30.215493, -97.694517 30.215478, -97.69452 30.215437, -97.694863 30.215351, -97.694865 30.215356, -97.695362 30.215231, -97.695367 30.215166, -97.695739 30.215058, -97.69574 30.215049, -97.695547 30.214477)))",microsoft_us_building_footprints
ms-tx-000193,Microsoft footprint TX #194,TX,,151619.42,30.2078010,-97.6960727,,commercial_industrial_unknown,unknown,"MULTIPOLYGON (((-97.697075 30.208007, -97.69696 30.207389, -97.696991 30.207385, -97.696974 30.20729, -97.696934 30.207295, -97.69693 30.20727, -97.696823 30.207285, -97.696834 30.207349, -97.695072 30.207594, -97.695187 30.208212, -97.695158 30.208216, -97.695181 30.208338, -97.69533 30.208317, -97.695318 30.208251, -97.697075 30.208007)))",microsoft_us_building_footprints
ms-tx-000194,Microsoft footprint TX #195,TX,,180285.49,30.6308200,-97.6986395,,commercial_industrial_unknown,unknown,"MULTIPOLYGON (((-97.699289 30.631612, -97.69926 30.630805, -97.699153 30.630808, -97.69915 30.630713, -97.699112 30.630714, -97.699105 30.630535, -97.698891 30.63054, -97.698889 30.630484, -97.698838 30.630485, -97.698825 30.630127, -97.698506 30.630135, -97.698486 30.629582, -97.698415 30.629584, -97.698413 30.629524, -97.698275 30.629528, -97.698277 30.629585, -97.698156 30.629589, -97.69818 30.630248, -97.69814 30.630249, -97.698148 30.63046, -97.698201 30.630459, -97.698205 30.630552, -97.698267 30.63055, -97.698268 30.630599, -97.698222 30.6306, -97.698241 30.631137, -97.698178 30.631139, -97.698194 30.631579, -97.698229 30.631578, -97.698231 30.631641, -97.699289 30.631612)))",microsoft_us_building_footprints
ms-tx-000195,Microsoft footprint TX #196,TX,,157869.57,30.4820552,-97.6787646,,commercial_industrial_unknown,unknown,"MULTIPOLYGON (((-97.679106 30.483364, -97.679104 30.483316, -97.679139 30.483306, -97.679098 30.482202, -97.679105 30.482202, -97.679103 30.482151, -97.679147 30.48215, -97.679143 30.482028, -97.679083 30.481877, -97.679072 30.481565, -97.679013 30.481567, -97.679007 30.48139, -97.678913 30.481393, -97.678906 30.481207, -97.678811 30.481209, -97.678808 30.481126, -97.678822 30.481122, -97.678811 30.48082, -97.678262 30.480835, -97.678277 30.481241, -97.67851 30.481235, -97.678517 30.481422, -97.678441 30.481424, -97.678482 30.482555, -97.678397 30.482579, -97.6784 30.482653, -97.678758 30.482643, -97.678774 30.483105, -97.678622 30.483109, -97.67863 30.483339, -97.678589 30.483351, -97.67859 30.483378, -97.679106 30.483364)))",microsoft_us_building_footprints
ms-tx-000196,Microsoft footprint TX #197,TX,,219629.8,30.4894859,-97.6800953,,commercial_industrial_unknown,unknown,"MULTIPOLYGON (((-97.679647 30.488005, -97.680207 30.490087, -97.680188 30.490132, -97.679038 30.490362, -97.679109 30.490624, -97.679046 30.49077, -97.679171 30.490745, -97.679207 30.49088, -97.679464 30.490829, -97.679366 30.490463, -97.679521 30.490431, -97.679593 30.4907, -97.680587 30.490501, -97.680554 30.490379, -97.680332 30.490309, -97.680361 30.490242, -97.680686 30.490345, -97.680872 30.48991, -97.680624 30.489831, -97.680565 30.489611, -97.680747 30.489575, -97.680682 30.489334, -97.68044 30.489382, -97.680335 30.488991, -97.680161 30.489026, -97.680131 30.488917, -97.680554 30.488832, -97.680372 30.488158, -97.680006 30.488231, -97.679984 30.488151, -97.680422 30.488063, -97.680367 30.487861, -97.679647 30.488005)))",microsoft_us_building_footprints
ms-tx-000197,Microsoft footprint TX #198,TX,,101329.34,30.3842195,-97.7149381,,commercial_industrial_unknown,unknown,"MULTIPOLYGON (((-97.714024 30.38449, -97.714274 30.384591, -97.714461 30.384248, -97.715602 30.384711, -97.715852 30.384252, -97.714461 30.383688, -97.714024 30.38449)))",microsoft_us_building_footprints
ms-tx-000198,Microsoft footprint TX #199,TX,,231541.63,30.3392647,-97.6897204,,commercial_industrial_unknown,unknown,"MULTIPOLYGON (((-97.689706 30.340119, -97.690033 30.340256, -97.690156 30.340036, -97.690701 30.339749, -97.690618 30.339631, -97.690682 30.339597, -97.690639 30.339535, -97.690662 30.339523, -97.69047 30.339252, -97.690412 30.339283, -97.690144 30.338906, -97.690163 30.338896, -97.689995 30.338658, -97.689874 30.338722, -97.68965 30.338407, -97.689762 30.338348, -97.689828 30.338376, -97.689672 30.338155, -97.689267 30.338369, -97.689366 30.338509, -97.689337 30.338524, -97.68938 30.338584, -97.689128 30.338717, -97.688998 30.338534, -97.68885 30.338612, -97.688995 30.338817, -97.688609 30.339021, -97.688696 30.339144, -97.688864 30.339056, -97.689478 30.339923, -97.689543 30.339889, -97.689706 30.340119)))",microsoft_us_building_footprints
ms-tx-000199,Microsoft footprint TX #200,TX,,166934.58,30.2487644,-97.6916409,,commercial_industrial_unknown,unknown,"MULTIPOLYGON (((-97.691392 30.249331, -97.691376 30.249278, -97.691512 30.247188, -97.691281 30.246401, -97.69136 30.246368, -97.691285 30.24611, -97.691275 30.246128, -97.691226 30.246126, -97.691037 30.249029, -97.69107 30.249021, -97.691095 30.249104, -97.691184 30.249085, -97.691183 30.249106, -97.691148 30.249113, -97.691145 30.24916, -97.691236 30.249111, -97.691211 30.249491, -97.691307 30.249532, -97.691371 30.249518, -97.691419 30.249583, -97.691263 30.249575, -97.691665 30.250126, -97.691759 30.250166, -97.691784 30.25025, -97.693665 30.251037, -97.693744 30.250994, -97.693571 30.250794, -97.693554 30.250826, -97.692012 30.250181, -97.691392 30.249331)))",microsoft_us_building_footprints
ms-tx-000200,Microsoft footprint TX #201,TX,,102005.6,30.6815463,-97.7196760,,commercial_industrial_unknown,unknown,"MULTIPOLYGON (((-97.719298 30.681032, -97.719051 30.681524, -97.718943 30.681483, -97.71891 30.681548, -97.718992 30.681579, -97.718949 30.681664, -97.720121 30.682099, -97.72013 30.682081, -97.720197 30.682105, -97.720268 30.681964, -97.720219 30.681946, -97.720264 30.681857, -97.720211 30.681837, -97.720267 30.681725, -97.720136 30.681677, -97.720294 30.681362, -97.719857 30.6812, -97.719898 30.681119, -97.719679 30.681038, -97.719649 30.681096, -97.719527 30.681051, -97.719513 30.681079, -97.719477 30.681065, -97.719463 30.681094, -97.719298 30.681032)))",microsoft_us_building_footprints
ms-tx-000201,Microsoft footprint TX #202,TX,,107714.55,30.3801818,-97.7216704,,commercial_industrial_unknown,unknown,"MULTIPOLYGON (((-97.72232 30.379534, -97.721796 30.379333, -97.721021 30.38083, -97.721544 30.381031, -97.72232 30.379534)))",microsoft_us_building_footprints
ms-tx-000202,Microsoft footprint TX #203,TX,,142900.56,30.2773323,-97.7350463,,commercial_industrial_unknown,unknown,"MULTIPOLYGON (((-97.735711 30.276304, -97.735162 30.276165, -97.734722 30.277463, -97.734802 30.277484, -97.734831 30.277484, -97.734959 30.277517, -97.734995 30.277503, -97.735081 30.277525, -97.735012 30.277729, -97.73499 30.277729, -97.734923 30.277712, -97.734906 30.277762, -97.734858 30.27778, -97.734844 30.277751, -97.734688 30.277809, -97.734662 30.277756, -97.734468 30.277827, -97.734461 30.277813, -97.734381 30.277843, -97.734373 30.278337, -97.734806 30.278447, -97.734817 30.278468, -97.734946 30.278501, -97.735063 30.278158, -97.735063 30.27814, -97.735079 30.278134, -97.735201 30.277789, -97.73512 30.277768, -97.73519 30.277562, -97.735283 30.277563, -97.735711 30.276304)))",microsoft_us_building_footprints
ms-tx-000203,Microsoft footprint TX #204,TX,,150482.4,30.3963285,-97.7209404,,commercial_industrial_unknown,unknown,"MULTIPOLYGON (((-97.720201 30.396812, -97.721205 30.397062, -97.721353 30.396622, -97.721314 30.396612, -97.721373 30.396437, -97.721286 30.396416, -97.721329 30.396287, -97.721418 30.39631, -97.721407 30.396344, -97.721514 30.396371, -97.721697 30.395826, -97.721527 30.395784, -97.721525 30.39579, -97.720747 30.395597, -97.720628 30.395953, -97.720618 30.395951, -97.720581 30.396062, -97.720462 30.396032, -97.720201 30.396812)))",microsoft_us_building_footprints
ms-tx-000204,Microsoft footprint TX #205,TX,,127193.96,30.3897536,-97.7277173,,commercial_industrial_unknown,unknown,"MULTIPOLYGON (((-97.727083 30.390188, -97.727366 30.39026, -97.727379 30.390222, -97.727579 30.390273, -97.727557 30.390339, -97.727714 30.390379, -97.727731 30.390331, -97.727895 30.390373, -97.727948 30.39022, -97.728034 30.390242, -97.727924 30.390562, -97.728056 30.390596, -97.72822 30.390118, -97.728172 30.390106, -97.728228 30.389943, -97.727935 30.389869, -97.727963 30.389788, -97.728033 30.389806, -97.728042 30.389779, -97.727981 30.389763, -97.728029 30.389622, -97.728218 30.38967, -97.728333 30.389333, -97.728144 30.389284, -97.728129 30.389326, -97.727986 30.389289, -97.728024 30.389179, -97.727836 30.389131, -97.727858 30.389066, -97.727499 30.388974, -97.727083 30.390188)))",microsoft_us_building_footprints
ms-tx-000205,Microsoft footprint TX #206,TX,,150174.93,30.3221562,-97.7295117,,commercial_industrial_unknown,unknown,"MULTIPOLYGON (((-97.728772 30.322543, -97.729218 30.322717, -97.729189 30.322773, -97.729779 30.323003, -97.730046 30.322495, -97.729981 30.32247, -97.729997 30.32244, -97.729663 30.32231, -97.729776 30.322095, -97.729912 30.322148, -97.730006 30.321967, -97.729904 30.321927, -97.729994 30.321756, -97.73013 30.321809, -97.730236 30.321606, -97.72943 30.32129, -97.728772 30.322543)))",microsoft_us_building_footprints
ms-tx-000206,Microsoft footprint TX #207,TX,,272850.36,30.3896177,-97.7324164,,commercial_industrial_unknown,unknown,"MULTIPOLYGON (((-97.732667 30.388964, -97.732927 30.388999, -97.732972 30.388749, -97.733182 30.388777, -97.73349 30.387082, -97.733048 30.387022, -97.73284 30.388165, -97.732578 30.388129, -97.732492 30.388601, -97.732737 30.388635, -97.732686 30.388915, -97.732429 30.38888, -97.732243 30.389902, -97.732212 30.389897, -97.732165 30.390156, -97.731875 30.390117, -97.731774 30.390673, -97.731608 30.390651, -97.73159 30.39075, -97.731543 30.390744, -97.731343 30.391841, -97.731971 30.391926, -97.732161 30.390884, -97.732284 30.390901, -97.732401 30.390256, -97.732408 30.390257, -97.732462 30.389959, -97.732486 30.389962, -97.732667 30.388964)))",microsoft_us_building_footprints
ms-tx-000207,Microsoft footprint TX #208,TX,,171717.9,32.2316599,-97.7656785,,commercial_industrial_unknown,unknown,"MULTIPOLYGON (((-97.764498 32.231452, -97.765184 32.231826, -97.765214 32.231829, -97.765256 32.231955, -97.765656 32.231989, -97.765646 32.232074, -97.765744 32.232083, -97.765722 32.232271, -97.766058 32.2323, -97.766065 32.232323, -97.766412 32.232353, -97.766439 32.232126, -97.766365 32.232119, -97.766298 32.231917, -97.766385 32.231896, -97.766693 32.232064, -97.766994 32.231669, -97.76645 32.231623, -97.76642 32.231534, -97.766297 32.231467, -97.766209 32.231582, -97.766 32.231468, -97.765951 32.231533, -97.765812 32.231457, -97.765858 32.231396, -97.765799 32.231391, -97.765804 32.231353, -97.76563 32.231258, -97.765708 32.231155, -97.765519 32.231052, -97.765405 32.231202, -97.764899 32.230927, -97.764498 32.231452)))",microsoft_us_building_footprints
ms-tx-000208,Microsoft footprint TX #209,TX,,163473.28,30.2050909,-97.7436634,,commercial_industrial_unknown,unknown,"MULTIPOLYGON (((-97.742252 30.204745, -97.744813 30.205877, -97.745074 30.205436, -97.742513 30.204305, -97.742252 30.204745)))",microsoft_us_building_footprints
ms-tx-000209,Microsoft footprint TX #210,TX,,159138.59,30.3988402,-97.7521570,,commercial_industrial_unknown,unknown,"MULTIPOLYGON (((-97.752839 30.399316, -97.75295 30.398908, -97.752793 30.398876, -97.752848 30.398676, -97.752532 30.398611, -97.752584 30.398426, -97.752437 30.397976, -97.75232 30.397952, -97.752216 30.397977, -97.752237 30.398043, -97.752208 30.39805, -97.752143 30.397853, -97.752037 30.397879, -97.752097 30.398061, -97.7519 30.398109, -97.751878 30.398189, -97.751977 30.398491, -97.75195 30.398589, -97.751777 30.398631, -97.751748 30.398735, -97.751815 30.398939, -97.751283 30.399068, -97.751198 30.399051, -97.75115 30.399229, -97.751257 30.39925, -97.751406 30.399214, -97.751517 30.399553, -97.752183 30.399391, -97.752137 30.399251, -97.752535 30.399332, -97.752555 30.399258, -97.752839 30.399316)))",microsoft_us_building_footprints
ms-tx-000210,Microsoft footprint TX #211,TX,,244061.34,31.1309498,-97.7742181,,commercial_industrial_unknown,unknown,"MULTIPOLYGON (((-97.773161 31.130117, -97.77309 31.130518, -97.773103 31.130524, -97.77309 31.130595, -97.773213 31.130658, -97.773148 31.131027, -97.773235 31.131038, -97.773252 31.130937, -97.773577 31.131102, -97.77364 31.131068, -97.774346 31.131426, -97.774325 31.131546, -97.774355 31.131561, -97.774315 31.131785, -97.774585 31.131922, -97.774691 31.131936, -97.774726 31.131736, -97.775065 31.131908, -97.775168 31.131758, -97.775246 31.131768, -97.77535 31.13118, -97.77524 31.131166, -97.774488 31.130784, -97.774597 31.130723, -97.774771 31.130811, -97.774798 31.130773, -97.774623 31.130543, -97.774657 31.130347, -97.774348 31.130307, -97.774371 31.130273, -97.773161 31.130117)))",microsoft_us_building_footprints
ms-tx-000211,Microsoft footprint TX #212,TX,,187827.55,30.1897744,-97.7736690,,commercial_industrial_unknown,unknown,"MULTIPOLYGON (((-97.774178 30.189774, -97.773389 30.191069, -97.773916 30.191309, -97.774186 30.190867, -97.774243 30.190893, -97.774322 30.190763, -97.773997 30.190615, -97.774087 30.190467, -97.774249 30.19054, -97.774346 30.190381, -97.774249 30.190337, -97.77428 30.190287, -97.774326 30.190308, -97.774405 30.190179, -97.774385 30.190086, -97.774351 30.190071, -97.774454 30.189902, -97.77437 30.189864, -97.774341 30.189723, -97.774403 30.189621, -97.77414 30.189502, -97.774251 30.189319, -97.773694 30.189065, -97.773761 30.188956, -97.773466 30.188822, -97.77351 30.18875, -97.773337 30.188671, -97.773302 30.188729, -97.772865 30.18853, -97.77259 30.188981, -97.772607 30.189059, -97.774178 30.189774)))",microsoft_us_building_footprints
